BETA_2,SE_2,var_2,MAF_2
-0.000648443,0.00243924,5.9498917776e-06,0.00179722
-0.000238857,0.000459315,2.10970269225e-07,0.0543468
-0.000571139,0.000220769,4.8738951361e-08,0.332009
0.00102693,0.000708883,5.02515107689e-07,0.0217955
0.000598953,0.00031598,9.98433604e-08,0.122209
0.00102676,0.000708894,5.02530703236e-07,0.0217961
0.000596519,0.000315996,9.9853472016e-08,0.122197
0.00311384,0.00218851,4.7895760201e-06,0.00219434
-0.00232779,0.00231709,5.3689060681e-06,0.00199283
8.70685e-05,0.000629667,3.96480530889e-07,0.0278104
0.000610547,0.000316321,1.00058975041e-07,0.121792
-0.00445663,0.00362881,1.31682620161e-05,0.000788351
0.000609875,0.000316339,1.00070362921e-07,0.12183
-0.00155584,0.002405,5.784025e-06,0.00180494
0.000462647,0.000550184,3.02702433856e-07,0.037139
-0.00155669,0.00240502,5.7841212004e-06,0.001805
0.00115416,0.000712371,5.07472441641e-07,0.0215541
-0.000580148,0.000220689,4.8703634721e-08,0.332521
-0.000580148,0.000220689,4.8703634721e-08,0.332521
0.00110518,0.000639573,4.09053622329e-07,0.0268123
0.000617144,0.000316272,1.00027977984e-07,0.121854
-0.00029512,0.0011153,1.24389409e-06,0.00896652
-0.00133293,0.00187695,3.5229413025e-06,0.00297379
-0.00382018,0.00238665,5.6960982225e-06,0.00194859
0.00116941,0.000710024,5.04134080576e-07,0.021721
0.000617144,0.000316272,1.00027977984e-07,0.121854
0.000265548,0.00044718,1.999699524e-07,0.0570769
-0.000921045,0.00236404,5.5886851216e-06,0.00186654
-0.00057995,0.000220685,4.8701869225e-08,0.332527
0.000616483,0.000316229,1.00000780441e-07,0.121897
-0.00057995,0.000220685,4.8701869225e-08,0.332527
0.000615741,0.000316272,1.00027977984e-07,0.121873
-0.00133405,0.00149861,2.2458319321e-06,0.00480412
-0.000795504,0.00233466,5.4506373156e-06,0.00191281
-0.000921045,0.00236404,5.5886851216e-06,0.00186654
6.68284e-05,0.00133062,1.7705495844e-06,0.00607456
-7.04037e-05,0.000232508,5.4059970064e-08,0.724431
0.000188771,0.000837142,7.00806728164e-07,0.0154141
-0.000995187,0.0023741,5.63635081e-06,0.00185111
