BETA_2,SE_2,var_2,MAF_2
3.98261,3.71411,13.7946130921,0.219193
0.882452,3.12112,9.7413900544,0.593616
4.29539,3.71036,13.7667713296,0.219466
-22.8091,16.2885,265.31523225,0.00915475
-4.54787,37.7218,1422.93419524,0.00166868
4.19901,3.7102,13.76558404,0.219402
4.19901,3.7102,13.76558404,0.219402
4.27576,3.71011,13.7649162121,0.219448
15.0731,30.9155,955.76814025,0.00249922
31.7735,43.2921,1874.20592241,0.00126446
25.0564,42.519,1807.865361,0.00131056
-2.13785,22.5536,508.66487296,0.00467406
-20.1948,23.96,574.0816,0.00411542
-4.24195,3.16075,9.9903405625,0.372624
-23.7824,19.4316,377.58707856,0.00640403
4.28239,3.70806,13.7497089636,0.219719
60.1528,40.0044,1600.35201936,0.00145035
4.37264,3.70786,13.7482257796,0.219647
85.9153,54.8356,3006.94302736,0.000788644
-3.82579,30.6317,938.30104489,0.00250875
2.76153,28.4854,811.41801316,0.00294318
-4.60518,3.16913,10.0433849569,0.370047
4.25805,3.70764,13.7465943696,0.219766
4.23953,3.70713,13.7428128369,0.219821
4.26747,3.70785,13.7481516225,0.219755
4.30383,3.70785,13.7481516225,0.219769
-8.10452,29.3308,860.29582864,0.00277013
1.33004,3.11826,9.7235454276,0.592149
4.30416,3.70784,13.7480774656,0.219777
-4.50119,3.16119,9.9931222161,0.372375
2.50454,10.8331,117.35605561,0.0208567
4.33005,3.70825,13.7511180625,0.21976
-23.7151,13.0753,170.96347009,0.0139835
4.32035,3.70832,13.7516372224,0.219767
4.32035,3.70832,13.7516372224,0.219767
-4.57908,3.16207,9.9986866849,0.372233
1.2466,3.12284,9.7521296656,0.593816
-4.32435,3.16034,9.9877489156,0.373696
4.22494,3.70876,13.7549007376,0.780275
61.2416,39.7988,1583.94448144,0.00146578
-3.63308,3.1455,9.89417025,0.387549
11.5441,18.1745,330.31245025,0.0072457
-1.09325,8.34831,69.6942798561,0.0349974
4.31236,3.7088,13.75519744,0.780221
4.18654,3.70888,13.7557908544,0.7803
4.2386,3.70884,13.7554941456,0.780268
-10.336,13.0162,169.42146244,0.0143331
-41.058,32.4562,1053.40491844,0.00226666
13.6405,44.9536,2020.82615296,0.00117241
7.08382,44.0886,1943.80464996,0.00121835
7.56404,43.8116,1919.45629456,0.00123377
-0.379424,3.17048,10.0519434304,0.381029
7.56404,43.8116,1919.45629456,0.00123377
-0.130295,3.16887,10.0417370769,0.380782
10.6672,44.0875,1943.70765625,0.00121835
4.42751,3.70776,13.7474842176,0.780168
7.56004,12.9109,166.69133881,0.0147923
-28.6009,36.7137,1347.89576769,0.00176323
2.81197,19.6646,386.69649316,0.00623189
-36.6647,48.2338,2326.49946244,0.0010199
3.80863,3.73288,13.9343930944,0.216743
-4.28415,3.15728,9.9684169984,0.374606
1.13754,3.11966,9.7322785156,0.406578
3.88915,3.73014,13.9139444196,0.216981
-15.8835,41.5397,1725.54667609,0.00134413
7.42646,50.6094,2561.31136836,0.000928879
14.8883,44.3693,1968.63478249,0.00120318
-0.292331,3.17004,10.0491536016,0.381437
15.2353,44.0873,1943.69002129,0.0012185
18.3699,44.379,1969.495641,0.00120315
15.1505,44.0976,1944.59832576,0.00121842
36.1719,22.4159,502.47257281,0.00482622
13.5309,27.7726,771.31731076,0.00310762
15.2405,44.0868,1943.64593424,0.00121846
19.1105,44.9503,2020.52947009,0.00117226
-4.47513,3.16057,9.9892027249,0.373192
3.44648,3.74179,14.0009924041,0.215121
-4.84754,3.16464,10.0149463296,0.371947
-4.62039,3.16466,10.0150729156,0.373075
21.6546,45.5534,2075.11225156,0.00114148
17.514,44.6663,1995.07835569,0.00118765
15.0029,52.3498,2740.50156004,0.999136
7.45199,44.6517,1993.77431289,0.00118776
7.44659,45.8716,2104.20368656,0.0011262
-4.28122,3.16417,10.0119717889,0.388079
-3.52043,3.15355,9.9448776025,0.397689
-67.6901,55.9419,3129.49617561,0.000758937
-4.40459,3.17066,10.0530848356,0.386781
0.648721,3.16817,10.0373011489,0.392998
-4.65829,3.17183,10.0605055489,0.385744
-4.31588,3.17103,10.0554312609,0.386794
14.8473,10.3066,106.22600356,0.0227806
1.22061,3.14689,9.9029166721,0.406108
4.34789,3.75045,14.0658752025,0.783533
0.999621,3.16845,10.0390754025,0.396666
2.16308,3.68383,13.5706034689,0.227419
0.19725,3.2235,10.39095225,0.376512
1.94552,3.67369,13.4959982161,0.229014
0.346103,3.22111,10.3755496321,0.378005
-2.19011,3.1898,10.17482404,0.386334
10.3308,44.6615,1994.64958225,0.00118772
2.66374,3.51351,12.3447525201,0.293236
38.8307,26.91,724.1481,0.00325839
25.9435,12.7698,163.06779204,0.0152074
-31.7082,29.8288,889.75730944,0.00268392
0.268815,3.21318,10.3245257124,0.383201
-15.947,38.048,1447.650304,0.00164336
0.29252,31.6103,999.21106609,0.0023839
7.14587,44.3755,1969.18500025,0.00120318
-26.1519,29.167,850.713889,0.00279157
29.6528,43.2876,1873.81631376,0.00126485
0.110033,3.20003,10.2401920009,0.382109
0.157016,3.20088,10.2456327744,0.381949
0.483078,3.20052,10.2433282704,0.383321
-0.235222,3.20109,10.2469771881,0.380516
32.2288,43.5521,1896.78541441,0.00124938
0.0674592,3.21319,10.3245899761,0.376592
28.9403,43.2876,1873.81631376,0.00126469
28.6685,43.5599,1897.46488801,0.00124996
1.79156,3.17128,10.0570168384,0.404756
-12.4201,38.8223,1507.17097729,0.00157685
-0.676425,3.80361,14.4674490321,0.204357
-0.345561,7.06931,49.9751438761,0.0498135
40.959,43.2895,1873.98081025,0.00126469
19.2881,34.006,1156.408036,0.997947
0.468687,3.17265,10.0657080225,0.393972
19.2176,34.1359,1165.25966881,0.997963
37.5182,43.2908,1874.09336464,0.00126473
0.155157,3.78571,14.3316002041,0.791952
1.46618,13.4002,179.56536004,0.0131664
20.918,10.4803,109.83668809,0.0220377
40.9616,43.2889,1873.92886321,0.00126465
-0.374204,3.15762,9.9705640644,0.39533
