BETA_1,SE_1,var_1,MAF_1
0.00478719355847752,0.102704235702755,0.0105481600312871,0.032275
-0.00583906864442655,0.161538070526228,0.0260945482293366,0.012806
-0.0932434904947493,0.0944311250777003,0.00891723738344028,0.039093
0.490093404797925,0.308668358965848,0.0952761558266696,0.003461
-0.796507311301735,0.514616969996321,0.264830625808194,0.001218
-0.106980982542046,0.397696020232374,0.158162124508669,0.002092
-0.178219567385251,0.345010911114036,0.119032528787737,0.002775
0.141031513148715,0.161690740139036,0.0261438954467093,0.012663
-0.0578157051319462,0.174572548980189,0.0304755748574405,0.011001
0.00673451500445983,0.11659596837153,0.0135946198404948,0.024715
-0.467037397599152,0.300178797009145,0.0901073101738575,0.003401
-0.142884233853521,0.350826103799079,0.123078955106842,0.002724
0.203721022359736,0.442730760192751,0.196010526020851,0.001705
-0.0342910470486504,0.0367117575944847,0.00134775314567621,0.513565
-0.0387383295826548,0.0749184782183579,0.00561277837855457,0.061558
-0.0528657852075251,0.07329331953937,0.0053719106891002,0.064471
-0.107916111006146,0.0457836552911611,0.00209614309181986,0.190492
-0.0460012459305048,0.037827858458329,0.00143094687554337,0.63434
0.0969951174906481,0.0898358437080609,0.00807047881473914,0.04252
4.25423368710172e-05,0.0802067941539812,0.00643312982845911,0.053475
0.244189818170002,0.166765560833748,0.0278107522801945,0.01163
0.310452862934357,0.235712384551967,0.0555603282311744,0.005936
-0.0580360500631716,0.0511723558541178,0.00261861000366046,0.144043
-0.0471418435344591,0.0432759063968486,0.0018728040744688,0.2188
0.414718315254165,0.284969880653322,0.0812078328795686,0.004139
0.0681037099362607,0.0998633847951441,0.00997269562274302,0.033476
0.0755801760988846,0.0985604457107726,0.00971416145870615,0.034399
0.0158087450494752,0.202571264050774,0.0410351170191284,0.008181
0.0231616613988517,0.129120518082294,0.01667210818984,0.019611
-0.110444705716251,0.0458582134998753,0.00210297574540015,0.18981
0.0809744498159538,0.0996836120258373,0.00993682250651765,0.033622
-0.116012679355023,0.0455412093473134,0.00207400174881583,0.193022
-0.0795350201748219,0.301125698163541,0.09067668609448,0.0038
-0.00645248026790126,0.039655169713252,0.00157253248498682,0.287225
-0.0328531419159013,0.0349441595564146,0.00122109428710416,0.632616
0.0836228136865662,0.143943167059772,0.0207196353431974,0.016016
-0.0317020628006553,0.0349374305392687,0.00122062405268622,0.632704
-0.0394097269423172,0.043142628206856,0.00186128636859501,0.221188
0.069792567120013,0.0999113485123758,0.00998227756156142,0.033476
-0.0394097269423172,0.043142628206856,0.00186128636859501,0.221236
0.06839724165393,0.0998610813688287,0.00997223557215183,0.033526
-0.0318494712501844,0.0349323426859226,0.00122026856552673,0.632483
0.0222213192840728,0.0734718493679119,0.00539811264954114,0.064248
0.0667040525992143,0.0998024692597048,0.00996053287033432,0.033575
-0.187861431347787,0.361777596907627,0.130883029624257,0.002534
-0.0578247062879517,0.0369726012199042,0.00136697324096606,0.598439
0.789758588455206,0.496250605346817,0.246264663307082,0.001366
-0.0757497534626443,0.0632456256308279,0.00400000916143484,0.089241
-0.038883349188111,0.0431155037411983,0.00185894666285728,0.221673
-0.294375556894032,0.369938913258448,0.136854799542842,0.002384
-0.00622351716513258,0.0396788801726422,0.0015744135317549,0.287041
-0.00549756509222483,0.0396874153780069,0.00157509093938646,0.286944
-0.0410235341698209,0.0431014295326647,0.00185773322775926,0.221721
-0.0443117233818514,0.0431165921519761,0.00185904051879985,0.221429
-0.0410235341698209,0.0431014295326647,0.00185773322775926,0.221721
-0.0397617352318013,0.0431001239172075,0.00185762068167864,0.221769
-0.0464698164391904,0.0376552335009883,0.00141791661001395,0.34483
-0.011766518591126,0.468889835120041,0.219857677478899,0.001559
