BETA_2,SE_2,var_2,MAF_2
-0.0386081,0.0160487,0.00025756077169,0.0635991
-0.0595989,0.0701436,0.00492012462096,0.00313484
0.0125139,0.0367227,0.00134855669529,0.0114173
-0.00322858,0.0082979,6.885514441e-05,0.335636
-0.0391251,0.0160179,0.00025657312041,0.063797
-0.0431266,0.016181,0.000261824761,0.0624634
-0.0269351,0.0154042,0.00023728937764,0.0695872
0.0725806,0.0411958,0.00169709393764,0.00920558
0.00511462,0.00894457,8.00053324849e-05,0.261088
0.0167029,0.0154918,0.00023999586724,0.0692409
0.00653617,0.00890731,7.93401714361e-05,0.264992
0.0635358,0.0663506,0.00440240212036,0.00358224
-0.133451,0.104654,0.010952459716,0.00145434
0.00522861,0.00894688,8.00466617344e-05,0.260982
0.0079283,0.0137662,0.00018950826244,0.0889735
0.0355409,0.0557145,0.00310410551025,0.00495019
0.0726212,0.041197,0.001697192809,0.00920614
0.0535223,0.0658841,0.00434071463281,0.00361156
0.084615,0.104077,0.010832021929,0.00137346
-0.0316484,0.016805,0.000282408025,0.0586613
0.0505774,0.0996205,0.00992424402025,0.00154216
0.00444875,0.00908026,8.24511216676e-05,0.249528
0.0169966,0.0985817,0.00971835157489,0.00157344
0.0689781,0.0450572,0.00203015127184,0.00779144
0.0726963,0.0411927,0.00169683853329,0.00920558
-0.00993975,0.0331589,0.00109951264921,0.0141689
0.0725908,0.0411938,0.00169692915844,0.00920472
-0.00674811,0.00847834,7.18822491556e-05,0.312067
-0.0402533,0.0162508,0.00026408850064,0.0621136
0.0424431,0.0680905,0.00463631619025,0.0033179
0.0725908,0.0411938,0.00169692915844,0.00920472
0.00889723,0.0127037,0.00016138399369,0.107417
-0.0805124,0.0441862,0.00195242027044,0.00806227
0.00546034,0.0166991,0.00027885994081,0.0934819
-0.267437,0.141461,0.020011214521,0.000742184
-0.0758981,0.15148,0.0229461904,0.000649652
0.00411444,0.00906364,8.21495700496e-05,0.249792
0.0047311,0.0090636,8.214884496e-05,0.249807
0.151707,0.0712891,0.00508213577881,0.00302731
0.172381,0.0722682,0.00522269273124,0.00296187
-0.0412934,0.0162653,0.00026455998409,0.0620345
-0.0679953,0.109863,0.012069878769,0.00131201
0.00850465,0.0127047,0.00016140940209,0.107363
0.123987,0.0621921,0.00386785730241,0.00405212
-0.0268369,0.0182902,0.00033453141604,0.050181
0.0237255,0.0487422,0.00237580206084,0.00649859
0.0223609,0.011036,0.000121793296,0.150181
-0.0241106,0.048308,0.002333662864,0.00666584
0.0244691,0.0210783,0.00044429473089,0.035995
0.00798545,0.00909672,8.27503147584e-05,0.252119
0.00830669,0.00909518,8.27222992324e-05,0.252182
0.087651,0.0555693,0.00308794710249,0.00508716
0.155631,0.149626,0.022387939876,0.000741679
-0.00223933,0.008402,7.0593604e-05,0.323007
-0.0422881,0.0756641,0.00572505602881,0.00268842
-0.0550859,0.029944,0.000896643136,0.0175139
0.077039,0.0414488,0.00171800302144,0.00909988
-0.101094,0.036252,0.001314207504,0.0118564
-0.00296497,0.0357585,0.00127867032225,0.0121488
0.0169934,0.0975777,0.00952140753729,0.00158902
0.00858973,0.00788588,6.21871033744e-05,0.475287
0.0565297,0.0438779,0.00192527010841,0.00819215
-0.0724499,0.0830127,0.00689110836129,0.00219332
0.00710286,0.0138349,0.00019140445801,0.0882371
0.0794537,0.0417484,0.00174292890256,0.00897871
0.0347591,0.061997,0.003843628009,0.00398493
0.029785,0.0558018,0.00311384088324,0.00491955
0.0828459,0.041857,0.001752008449,0.00893436
-0.106057,0.0930352,0.00865554843904,0.00183247
0.0028055,0.0529408,0.00280272830464,0.00570952
0.0828641,0.0418581,0.00175210053561,0.00893491
-0.0171026,0.097569,0.009519709761,0.00160489
0.0083259,0.128535,0.016521246225,0.000960139
0.107415,0.0430249,0.00185114202001,0.00838101
0.00613807,0.00911146,8.30187033316e-05,0.249331
0.00069622,0.0796088,0.00633756103744,0.0023493
0.0276475,0.054366,0.002955661956,0.0051548
0.0137225,0.0342314,0.00117178874596,0.0133792
-0.0120461,0.00802344,6.43755894336e-05,0.552467
0.0743855,0.064047,0.004102018209,0.00370313
0.00975409,0.0523539,0.00274093084521,0.00555899
0.0847777,0.0429937,0.00184845823969,0.00850466
0.0117481,0.00790924,6.25560773776e-05,0.488473
0.00506173,0.00865755,7.49531720025e-05,0.300221
0.0153753,0.0528106,0.00278895947236,0.00546431
-0.0150297,0.0207069,0.00042877570761,0.0383332
-0.00721467,0.0339095,0.00114985419025,0.0136643
0.0815286,0.0418195,0.00174887058025,0.00895228
0.0122407,0.00790386,6.24710028996e-05,0.488544
0.0471919,0.060068,0.003608164624,0.00421348
0.0127293,0.00790579,6.25015155241e-05,0.488418
0.00262004,0.00871875,7.60166015625e-05,0.290484
-0.106624,0.082113,0.006742544769,0.0023536
0.0565785,0.0327753,0.00107422029009,0.0144222
0.0103991,0.0101932,0.00010390132624,0.1812
-0.0105242,0.0198189,0.00039278879721,0.0409803
0.0109654,0.0102,0.00010404,0.181139
0.00325417,0.00872478,7.61217860484e-05,0.289901
-0.0205705,0.0602812,0.00363382307344,0.00424582
0.0669031,0.0698168,0.00487438556224,0.00314854
-0.0624343,0.0696059,0.00484498131481,0.00319484
0.00281932,0.00926016,8.57505632256e-05,0.243821
-0.0947291,0.11438,0.0130827844,0.00120717
-0.0508473,0.0522704,0.00273219471616,0.00581359
0.0028411,0.0225255,0.00050739815025,0.0314582
-0.0370113,0.0158944,0.00025263195136,0.0653335
0.0364335,0.0123455,0.00015241137025,0.115753
-0.198153,0.100667,0.010133844889,0.00151412
0.0567283,0.0329882,0.00108822133924,0.0142124
0.0348619,0.0123523,0.00015257931529,0.115389
0.00918703,0.0140621,0.00019774265641,0.0867235
0.0108359,0.0140757,0.00019812533049,0.0857112
0.0131837,0.0268104,0.00071879754816,0.0216988
-0.0149766,0.0667996,0.00446218656016,0.00342952
0.0806838,0.0420432,0.00176763066624,0.00882989
0.00483981,0.00875068,7.65744004624e-05,0.289279
0.0317572,0.159471,0.025430999841,0.000588144
0.00346721,0.00877004,7.69136016016e-05,0.710926
0.0809853,0.0420462,0.00176788293444,0.00884614
0.00828123,0.0102687,0.00010544619969,0.179694
0.059043,0.126324,0.015957752976,0.00101877
0.00922276,0.010334,0.000106791556,0.17845
0.00930323,0.0132005,0.00017425320025,0.0994918
0.0998695,0.0943324,0.00889860168976,0.00174577
0.0105757,0.00798478,6.37567116484e-05,0.519606
0.00631039,0.00873451,7.62916649401e-05,0.703783
0.0540195,0.0600752,0.00360902965504,0.00421804
0.000278631,0.0100892,0.00010179195664,0.208276
0.0578993,0.0584651,0.00341816791801,0.00447133
0.00668487,0.01223,0.0001495729,0.120074
0.0206133,0.0716449,0.00513299169601,0.00303368
0.0661403,0.0861889,0.00742852648321,0.002046
0.0035092,0.0210204,0.00044185721616,0.0367491
0.028817,0.0716934,0.00513994360356,0.00308728
-0.0240501,0.00876938,7.69020255844e-05,0.300055
-0.0245389,0.0882691,0.00779143401481,0.00216163
0.00931527,0.0209625,0.00043942640625,0.0365037
0.032931,0.0267141,0.00071364313881,0.0223109
0.0473612,0.0812448,0.00660071752704,0.00232277
-0.0213878,0.144584,0.020904533056,0.000741977
0.00926703,0.00853824,7.29015422976e-05,0.685579
-0.0205065,0.0131058,0.00017176199364,0.101935
0.00927771,0.00852692,7.27083646864e-05,0.685553
0.0822013,0.0477827,0.00228318641929,0.00678202
0.0154672,0.00842357,7.09565315449e-05,0.358319
0.00990469,0.00851476,7.25011378576e-05,0.685303
0.011328,0.0106782,0.00011402395524,0.168003
0.0778775,0.0773067,0.00597632586489,0.00265752
0.00763573,0.0851719,0.00725425254961,0.00206956
0.0071737,0.00836727,7.00112072529e-05,0.675002
0.00877135,0.00848067,7.19217636489e-05,0.687634
0.0146047,0.0105867,0.00011207821689,0.172168
0.0787402,0.0788099,0.00621100033801,0.00242434
-0.0691901,0.0662088,0.00438360519744,0.00345201
0.0113727,0.00844291,7.12827292681e-05,0.618802
0.0282597,0.0117828,0.00013883437584,0.131316
0.021294,0.0349896,0.00122427210816,0.0127728
0.0569979,0.0576053,0.00331837058809,0.00475852
0.0120381,0.00894134,7.99475609956e-05,0.73322
-0.0360419,0.037165,0.001381237225,0.0110134
0.0148341,0.00957036,9.15917905296e-05,0.226354
0.00477891,0.0384917,0.00148161096889,0.0106717
0.011034,0.00896338,8.03421810244e-05,0.733857
0.087167,0.043325,0.001877055625,0.00831533
-0.0286911,0.00857647,7.35558376609e-05,0.32765
0.0475419,0.0158697,0.00025184737809,0.0663147
-0.0391736,0.0370139,0.00137002879321,0.0111005
0.00464318,0.00864785,7.47853096225e-05,0.31847
0.0932631,0.0410929,0.00168862643041,0.00921957
0.0988856,0.0416713,0.00173649724369,0.00895941
-0.0893434,0.0875853,0.00767118477609,0.00197107
-0.017443,0.0141611,0.00020053675321,0.0855009
-0.0295596,0.00859273,7.38350088529e-05,0.327577
0.109808,0.0407369,0.00165949502161,0.00941068
-0.0158258,0.0124164,0.00015416698896,0.117625
-0.00625742,0.0206798,0.00042765412804,0.0381759
0.104645,0.0415979,0.00173038528441,0.00899164
0.0149071,0.0082986,6.886676196e-05,0.389573
0.0129274,0.0090602,8.208722404e-05,0.737358
0.0125297,0.00906655,8.22023289025e-05,0.737235
-0.0267985,0.0965746,0.00932665336516,0.00168225
-0.0309752,0.00859735,7.39144270225e-05,0.32894
0.0208895,0.00805824,6.49352318976e-05,0.519032
0.0464068,0.0156796,0.00024584985616,0.0679715
-0.132494,0.0559493,0.00313032417049,0.00484475
0.0182458,0.0329827,0.00108785849929,0.0142654
0.0246832,0.00847751,7.18681758001e-05,0.652078
0.0396306,0.0270289,0.00073056143521,0.0215507
0.0484889,0.0159581,0.00025466095561,0.0654323
0.112398,0.0872657,0.00761530239649,0.0020852
0.0275962,0.00831911,6.92075911921e-05,0.628079
0.0209169,0.0348391,0.00121376288881,0.012898
0.100315,0.0426675,0.00182051555625,0.00855044
0.0514957,0.0159296,0.00025375215616,0.065655
0.00182862,0.0354241,0.00125486686081,0.0124397
-0.103408,0.056698,0.003214663204,0.00473406
0.0344437,0.0139655,0.00019503519025,0.0889036
-0.160828,0.116805,0.013643408025,0.00112727
-0.106442,0.0566013,0.00320370716169,0.00478003
0.173194,0.190155,0.036158924025,0.000479416
0.0467138,0.0158423,0.00025097846929,0.0664052
-0.024126,0.0155928,0.00024313541184,0.0687764
-0.179279,0.0865055,0.00748320153025,0.00202204
0.0262276,0.0296022,0.00087629024484,0.0177981
-0.113872,0.056136,0.003151250496,0.00481141
0.149319,0.138549,0.019195825401,0.000788546
-0.00999915,0.0139742,0.00019527826564,0.0860545
-0.0104686,0.0139664,0.00019506032896,0.0859571
-0.017109,0.0104989,0.00011022690121,0.169604
-0.0198474,0.007912,6.2599744e-05,0.443989
-0.0201589,0.00791327,6.26198420929e-05,0.443923
-0.020342,0.00797818,6.36513561124e-05,0.437342
-0.0107013,0.0122811,0.00015082541721,0.120137
0.0462085,0.0158655,0.00025171409025,0.0661332
0.0258919,0.0292282,0.00085428767524,0.0182616
-0.00920149,0.0145034,0.00021034861156,0.0789985
-0.109922,0.0947237,0.00897257934169,0.00168283
0.0467206,0.0158816,0.00025222521856,0.0660947
-0.0212661,0.0143749,0.00020663775001,0.0821075
-0.00633625,0.0140501,0.00019740531001,0.0846254
-0.0501891,0.0193232,0.00037338605824,0.0438423
-0.0469553,0.016858,0.000284192164,0.0580232
-0.0372752,0.0595766,0.00354937126756,0.00441323
-0.0250791,0.00796771,6.34844026441e-05,0.466048
0.0228092,0.00877715,7.70383621225e-05,0.688406
-0.0239538,0.007964,6.3425296e-05,0.465438
0.0243944,0.102351,0.010475727201,0.00151482
0.00719542,0.0238187,0.00056733046969,0.0278449
0.0731494,0.0558872,0.00312337912384,0.00494053
-0.0107309,0.0144513,0.00020884007169,0.0800951
0.0286415,0.0263488,0.00069425926144,0.0225556
0.0229701,0.0373596,0.00139573971216,0.0111978
-0.0522427,0.0234775,0.00055119300625,0.0289927
-0.0995353,0.0537803,0.00289232066809,0.00527456
0.0465347,0.0159787,0.00025531885369,0.0655346
-0.101297,0.0536155,0.00287462184025,0.00529019
-0.0119949,0.0150508,0.00022652658064,0.0735175
0.0675804,0.0674284,0.00454658912656,0.00331824
0.0404336,0.0273772,0.00074951107984,0.0209886
0.0402497,0.0273289,0.00074686877521,0.0210627
0.0220094,0.00855513,7.31902493169e-05,0.699485
0.050171,0.0883122,0.00779904466884,0.00202479
-0.0592818,0.0925419,0.00856400325561,0.00168553
-0.0152469,0.0144662,0.00020927094244,0.0801157
0.022191,0.0085822,7.365415684e-05,0.699953
0.0844681,0.0909738,0.00827623228644,0.0019012
-0.0111138,0.0265527,0.00070504587729,0.0225436
0.262295,0.133288,0.017765690944,0.000911141
0.0651116,0.0492197,0.00242257886809,0.00633518
-0.0203368,0.112036,0.012552065296,0.00120743
0.0725575,0.0598852,0.00358623717904,0.00433311
