BETA_2,SE_2,var_2,MAF_2
0.00207779,0.0140174,0.00019648750276,0.0635991
-0.0606348,0.061275,0.003754625625,0.00313484
-0.0374981,0.0320726,0.00102865167076,0.0114173
-0.0251331,0.00724662,5.25135014244e-05,0.335636
0.00229549,0.0139926,0.00019579285476,0.063797
0.0057239,0.0141354,0.00019980953316,0.0624634
0.00955682,0.0134576,0.00018110699776,0.0695872
-0.00865073,0.0359862,0.00129500659044,0.00920558
-0.0300005,0.00780976,6.09923512576e-05,0.261088
-0.0309407,0.0135314,0.00018309878596,0.0692409
-0.0286368,0.00777904,6.05134633216e-05,0.264992
0.0249654,0.0579527,0.00335851543729,0.00358224
0.0476887,0.0914662,0.00836606574244,0.00145434
-0.0300058,0.00781312,6.10448441344e-05,0.260982
-0.019864,0.012024,0.000144576576,0.0889735
0.0484548,0.0486435,0.00236619009225,0.00495019
-0.00868399,0.0359868,0.00129504977424,0.00920614
0.0193745,0.0575564,0.00331273918096,0.00361156
-0.0503644,0.0909035,0.00826344631225,0.00137346
0.0433702,0.0147,0.00021609,0.0586613
0.117147,0.0870144,0.00757150580736,0.00154216
-0.0295819,0.00792974,6.28807764676e-05,0.249528
0.12496,0.086113,0.007415448769,0.00157344
0.0454255,0.0393654,0.00154963471716,0.00779144
-0.00863498,0.0359855,0.00129495621025,0.00920558
-0.0335383,0.028972,0.000839376784,0.0141689
-0.0086205,0.0359846,0.00129489143716,0.00920472
-0.0239238,0.00740487,5.48320997169e-05,0.312067
0.00672478,0.0141967,0.00020154629089,0.0621136
0.013921,0.0594813,0.00353802504969,0.0033179
-0.0086205,0.0359846,0.00129489143716,0.00920472
-0.0201546,0.0110938,0.00012307239844,0.107417
-0.0319742,0.0385874,0.00148898743876,0.00806227
-0.0136519,0.0146756,0.00021537323536,0.0934819
-0.211517,0.123571,0.015269792041,0.000742184
0.270457,0.132258,0.017492178564,0.000649652
-0.0294444,0.00791512,6.26491246144e-05,0.249792
-0.0299324,0.00791503,6.26476999009e-05,0.249807
0.0734629,0.0622842,0.00387932156964,0.00302731
0.0715968,0.0631346,0.00398597771716,0.00296187
0.00672588,0.0142092,0.00020190136464,0.0620345
-0.11559,0.0959773,0.00921164211529,0.00131201
-0.0205102,0.0110973,0.00012315006729,0.107363
0.0984683,0.0543077,0.00294932627929,0.00405212
0.00962199,0.015979,0.000255328441,0.050181
-0.00355119,0.0425839,0.00181338853921,0.00649859
0.000107541,0.00965428,9.32051223184e-05,0.150181
-0.0210511,0.0421898,0.00177997922404,0.00666584
-0.0149202,0.0184051,0.00033874770601,0.035995
-0.0269027,0.0079511,6.321999121e-05,0.252119
-0.0271139,0.00795009,6.32039310081e-05,0.252182
-0.0719476,0.0485683,0.00235887976489,0.00508716
-0.130087,0.13073,0.0170903329,0.000741679
-0.0227426,0.00734178,5.39017335684e-05,0.323007
0.0220564,0.0660966,0.00436876053156,0.00268842
-0.0488543,0.0261679,0.00068475899041,0.0175139
-0.0110376,0.0362068,0.00131093236624,0.00909988
0.00876796,0.0316625,0.00100251390625,0.0118564
-0.0722148,0.0312321,0.00097544407041,0.0121488
0.113748,0.0852402,0.00726589169604,0.00158902
-0.0203444,0.00689672,4.75647467584e-05,0.475287
0.042874,0.038329,0.001469112241,0.00819215
-0.038568,0.0724782,0.00525308947524,0.00219332
-0.0184367,0.0120872,0.00014610040384,0.0882371
-0.0104521,0.036468,0.001329915024,0.00897871
-0.00781317,0.0541652,0.00293386889104,0.00398493
0.0582121,0.048718,0.002373443524,0.00491955
-0.00488975,0.0365623,0.00133680178129,0.00893436
0.0527924,0.0812453,0.00660079877209,0.00183247
-0.030338,0.0462383,0.00213798038689,0.00570952
-0.00483604,0.0365613,0.00133672865769,0.00893491
0.133354,0.085228,0.007263811984,0.00160489
-0.0519065,0.112263,0.012602981169,0.000960139
-0.00170988,0.037594,0.001413308836,0.00838101
-0.0287564,0.00795929,6.33502973041e-05,0.249331
0.0321646,0.0695285,0.00483421231225,0.0023493
-0.000625484,0.0474903,0.00225532859409,0.0051548
0.0237337,0.0299048,0.00089429706304,0.0133792
0.0221994,0.00701984,4.92781536256e-05,0.552467
-0.0804706,0.0559312,0.00312829913344,0.00370313
0.0177974,0.0457527,0.00209330955729,0.00555899
-0.00488224,0.037561,0.001410828721,0.00850466
-0.0182301,0.00691878,4.78695166884e-05,0.488473
-0.0246756,0.00757474,5.73766860676e-05,0.300221
0.0226037,0.0461477,0.00212961021529,0.00546431
-0.0243336,0.0181048,0.00032778378304,0.0383332
0.00497218,0.0296183,0.00087724369489,0.0136643
-0.00237392,0.0365292,0.00133438245264,0.00895228
-0.0183117,0.00691548,4.78238636304e-05,0.488544
0.00482602,0.0524873,0.00275491666129,0.00421348
-0.0182398,0.00691587,4.78292578569e-05,0.488418
-0.0237176,0.0076214,5.808573796e-05,0.290484
0.0420514,0.0717403,0.00514667064409,0.0023536
0.0056495,0.028639,0.000820192321,0.0144222
0.00359713,0.00890363,7.92746271769e-05,0.1812
-0.0302249,0.0173101,0.00029963956201,0.0409803
0.00362876,0.00890918,7.93734882724e-05,0.181139
-0.0233448,0.00762691,5.81697561481e-05,0.289901
0.0383912,0.0526149,0.00276832770201,0.00424582
-0.000697443,0.0609778,0.00371829209284,0.00314854
-0.042834,0.0608288,0.00370014290944,0.00319484
-0.0181609,0.0081023,6.564726529e-05,0.243821
-0.0169519,0.0999172,0.00998344685584,0.00120717
-0.0148962,0.0456613,0.00208495431769,0.00581359
-0.0064142,0.0196711,0.00038695217521,0.0314582
0.00874345,0.0138792,0.00019263219264,0.0653335
-0.000685958,0.010785,0.000116316225,0.115753
0.123101,0.0879361,0.00773275768321,0.00151412
