BETA_2,SE_2,var_2,MAF_2
0.0140713,0.014189,0.000201327721,0.0635991
-0.0741937,0.0620387,0.00384880029769,0.00313484
-0.0467831,0.0324766,0.00105472954756,0.0114173
-0.0241096,0.00733612,5.38186566544e-05,0.335636
0.0134424,0.0141649,0.00020064439201,0.063797
0.0168987,0.0143101,0.00020477896201,0.0624634
0.0142793,0.0136244,0.00018562427536,0.0695872
-0.0158689,0.0364278,0.00132698461284,0.00920558
-0.0319062,0.007905,6.2489025e-05,0.261088
-0.0266711,0.0136917,0.00018746264889,0.0692409
-0.0310089,0.00787432,6.20049154624e-05,0.264992
0.0319108,0.0586617,0.00344119504689,0.00358224
-0.0636568,0.092612,0.008576982544,0.00145434
-0.0317551,0.00790861,6.25461121321e-05,0.260982
-0.0235982,0.012172,0.000148157584,0.0889735
0.0576352,0.0492446,0.00242503062916,0.00495019
-0.0158857,0.0364282,0.00132701375524,0.00920614
0.0313648,0.0582603,0.00339426255609,0.00361156
-0.0261134,0.0920052,0.00846495682704,0.00137346
0.0459882,0.0148713,0.00022115556369,0.0586613
0.069083,0.0880851,0.00775898484201,0.00154216
-0.0310987,0.00802736,6.44385085696e-05,0.249528
0.0613612,0.0871773,0.00759988163529,0.00157344
0.0367671,0.0398521,0.00158818987441,0.00779144
-0.0157852,0.0364287,0.00132705018369,0.00920558
-0.0596508,0.0293257,0.00085999668049,0.0141689
-0.0157768,0.0364278,0.00132698461284,0.00920472
-0.0222107,0.00749603,5.61904657609e-05,0.312067
0.0178253,0.0143724,0.00020656588176,0.0621136
-0.0108051,0.0602277,0.00362737584729,0.0033179
-0.0157768,0.0364278,0.00132698461284,0.00920472
-0.0229721,0.0112334,0.00012618927556,0.107417
-0.0398998,0.0390584,0.00152555861056,0.00806227
-0.0152261,0.0149011,0.00022204278121,0.0934819
-0.132584,0.125062,0.015640503844,0.000742184
0.129362,0.133888,0.017925996544,0.000649652
-0.0312235,0.00801254,6.42007972516e-05,0.249792
-0.0314919,0.00801247,6.41996755009e-05,0.249807
0.00392053,0.0630547,0.00397589519209,0.00302731
-0.0177886,0.0639101,0.00408450088201,0.00296187
0.0184403,0.0143839,0.00020689657921,0.0620345
-0.0839491,0.0971643,0.00944090119449,0.00131201
-0.0237167,0.0112364,0.00012625668496,0.107363
0.0286451,0.0549623,0.00302085442129,0.00405212
0.0155173,0.0161711,0.00026150447521,0.050181
-0.043051,0.0430975,0.00185739450625,0.00649859
-0.0100651,0.00977268,9.55052743824e-05,0.150181
-0.0452108,0.0427028,0.00182352912784,0.00666584
-0.0211074,0.0186315,0.00034713279225,0.035995
-0.0288487,0.00804494,6.47210596036e-05,0.252119
-0.0288471,0.008044,6.4705936e-05,0.252182
-0.0797467,0.0491691,0.00241760039481,0.00508716
-0.0408082,0.132329,0.017510964241,0.000741679
-0.0216504,0.00743172,5.52304621584e-05,0.323007
0.0231027,0.0669022,0.00447590436484,0.00268842
-0.0346251,0.0264877,0.00070159825129,0.0175139
-0.0168837,0.0366523,0.00134339109529,0.00909988
0.00665941,0.0320621,0.00102797825641,0.0118564
-0.0849084,0.0316109,0.00099924899881,0.0121488
0.0770839,0.0862901,0.00744598135801,0.00158902
-0.0246048,0.00697964,4.87153745296e-05,0.475287
0.0371493,0.038803,0.001505672809,0.00819215
-0.0371084,0.0733851,0.00538537290201,0.00219332
-0.0210909,0.0122364,0.00014972948496,0.0882371
-0.0196813,0.0369153,0.00136273937409,0.00897871
-0.0250253,0.0548254,0.00300582448516,0.00398493
0.0606835,0.0493197,0.00243243280809,0.00491955
-0.0159238,0.0370121,0.00136989554641,0.00893436
0.105471,0.0822757,0.00676929081049,0.00183247
-0.0402437,0.0468038,0.00219059569444,0.00570952
-0.0158826,0.0370117,0.00136986593689,0.00893491
0.0889065,0.0862874,0.00744551539876,0.00160489
-0.0496743,0.113656,0.012917686336,0.000960139
-0.0142312,0.0380622,0.00144873106884,0.00838101
-0.0304921,0.00805578,6.48955914084e-05,0.249331
0.0685585,0.0703906,0.00495483656836,0.0023493
0.001518,0.0480717,0.00231088834089,0.0051548
0.021117,0.0302741,0.00091652113081,0.0133792
0.0288355,0.00711246,5.05870872516e-05,0.552467
-0.043473,0.056615,0.003205258225,0.00370313
-0.00320858,0.0463153,0.00214510701409,0.00555899
-0.0207131,0.0380225,0.00144571050625,0.00850466
-0.022423,0.00700253,4.90354264009e-05,0.488473
-0.0275732,0.00766453,5.87450201209e-05,0.300221
0.00270287,0.0467126,0.00218206699876,0.00546431
-0.0406244,0.0183215,0.00033567736225,0.0383332
0.0125672,0.0299794,0.00089876442436,0.0136643
-0.0155306,0.0369807,0.00136757217249,0.00895228
-0.0226033,0.00699932,4.89904804624e-05,0.488544
-0.00331362,0.0531294,0.00282273314436,0.00421348
-0.0226614,0.00700058,4.90081203364e-05,0.488418
-0.0266582,0.00771479,5.95179847441e-05,0.290484
0.0447526,0.0726139,0.00527277847321,0.0023536
-0.0114309,0.0289944,0.00084067523136,0.0144222
0.0013874,0.00901343,8.12419203649e-05,0.1812
-0.0353724,0.0175314,0.00030734998596,0.0409803
0.00158697,0.00901763,8.13176508169e-05,0.181139
-0.0267122,0.00771992,5.95971648064e-05,0.289901
0.077835,0.0532509,0.00283565835081,0.00424582
-0.0275014,0.0617509,0.00381317365081,0.00314854
-0.0371599,0.0615797,0.00379205945209,0.00319484
-0.0218961,0.00819951,6.72319642401e-05,0.243821
-0.045151,0.101151,0.010231524801,0.00120717
-0.00654175,0.0462001,0.00213444924001,0.00581359
-0.0195991,0.0199112,0.00039645588544,0.0314582
0.0182664,0.0140516,0.00019744746256,0.0653335
-0.0100689,0.0109178,0.00011919835684,0.115753
0.0134499,0.0890169,0.00792400848561,0.00151412
-0.00481635,0.029183,0.000851647489,0.0142124
-0.00920246,0.010924,0.000119333776,0.115389
-0.0187274,0.0124248,0.00015437565504,0.0867235
-0.018976,0.012444,0.000154853136,0.0857112
0.0237338,0.0237123,0.00056227317129,0.0216988
0.00286305,0.0590752,0.00348987925504,0.00342952
-0.0111752,0.0371815,0.00138246394225,0.00882989
-0.0269721,0.00774643,6.00071777449e-05,0.289279
0.0318738,0.140966,0.019871413156,0.000588144
-0.0259704,0.00776152,6.02411927104e-05,0.710926
-0.0124548,0.0371813,0.00138244906969,0.00884614
0.000684139,0.00907788,8.24079052944e-05,0.179694
0.0521485,0.111685,0.012473539225,0.00101877
-0.00180091,0.0091344,8.343726336e-05,0.17845
-0.0230253,0.0116639,0.00013604656321,0.0994918
-0.0155914,0.0834132,0.00695776193424,0.00174577
-0.0203999,0.00706262,4.98806012644e-05,0.519606
-0.0220838,0.00772643,5.96977205449e-05,0.703783
0.0122906,0.0531298,0.00282277564804,0.00421804
0.0133265,0.00892231,7.96076157361e-05,0.208276
0.0125781,0.0516805,0.00267087408025,0.00447133
-0.00909188,0.0108203,0.00011707889209,0.120074
-0.139802,0.0633744,0.00401631457536,0.00303368
-0.0674386,0.0762078,0.00580762878084,0.002046
-0.000397756,0.0185938,0.00034572939844,0.0367491
-0.104712,0.063389,0.004018165321,0.00308728
0.0121946,0.00776867,6.03522335689e-05,0.300055
-0.0475198,0.0780653,0.00609419106409,0.00216163
0.00771889,0.0185418,0.00034379834724,0.0365037
