BETA_2,SE_2,var_2,MAF_2
0.013919,0.0132884,0.00017658157456,0.0635991
-0.0219371,0.0580806,0.00337335609636,0.00313484
-0.0263843,0.030399,0.000924099201,0.0114173
-0.0141304,0.00686942,4.71889311364e-05,0.335636
0.0131963,0.0132624,0.00017589125376,0.063797
0.0182372,0.0133974,0.00017949032676,0.0624634
0.0176348,0.0127517,0.00016260585289,0.0695872
-0.0360403,0.0341054,0.00116317830916,0.00920558
-0.0187017,0.00740517,5.48365427289e-05,0.261088
-0.0321364,0.0128312,0.00016463969344,0.0692409
-0.0181631,0.00737582,5.44027206724e-05,0.264992
0.116534,0.0549235,0.00301659085225,0.00358224
-0.0594515,0.0867001,0.00751690734001,0.00145434
-0.0190026,0.00740804,5.48790566416e-05,0.260982
-0.0209275,0.0113965,0.00012988021225,0.0889735
0.026443,0.0461098,0.00212611365604,0.00495019
-0.0359672,0.0341054,0.00116317830916,0.00920614
0.114632,0.0545508,0.00297578978064,0.00361156
-0.0115441,0.0861393,0.00741997900449,0.00137346
0.0283689,0.013921,0.000193794241,0.0586613
-0.0143352,0.0824721,0.00680164727841,0.00154216
-0.0171557,0.00751865,5.65300978225e-05,0.249528
0.00567428,0.0816207,0.00666193866849,0.00157344
0.0184756,0.0372938,0.00139082751844,0.00779144
-0.0359001,0.0341068,0.00116327380624,0.00920558
-0.0320131,0.0274585,0.00075396922225,0.0141689
-0.0359733,0.0341062,0.00116323287844,0.00920472
-0.010483,0.00702111,4.92959856321e-05,0.312067
0.0165423,0.0134577,0.00018110968929,0.0621136
0.0187356,0.0563703,0.00317761072209,0.0033179
-0.0359733,0.0341062,0.00116323287844,0.00920472
-0.0171862,0.0105179,0.00011062622041,0.107417
-0.0225149,0.0365845,0.00133842564025,0.00806227
-0.0281606,0.0138753,0.00019252395009,0.0934819
-0.0824583,0.117133,0.013720139689,0.000742184
0.1442,0.125401,0.015725410801,0.000649652
-0.0173314,0.00750321,5.62981603041e-05,0.249792
-0.0177159,0.00750315,5.62972599225e-05,0.249807
0.0189791,0.0590358,0.00348522568164,0.00302731
0.0197588,0.0598329,0.00357997592241,0.00296187
0.016755,0.0134663,0.00018134123569,0.0620345
-0.240495,0.0909439,0.00827079294721,0.00131201
-0.0173763,0.0105215,0.00011070196225,0.107363
-0.0383196,0.0514504,0.00264714366016,0.00405212
0.0129958,0.0151436,0.00022932862096,0.050181
-0.0403376,0.0403506,0.00162817092036,0.00649859
-0.0178026,0.00914532,8.36368779024e-05,0.150181
0.0216694,0.0399679,0.00159743303041,0.00666584
-0.0266386,0.0174558,0.00030470495364,0.035995
-0.0171081,0.00753973,5.68475284729e-05,0.252119
-0.0172678,0.00753902,5.68368225604e-05,0.252182
-0.0592431,0.0460338,0.00211911074244,0.00508716
-0.08856,0.123903,0.015351953409,0.000741679
-0.0115722,0.00695896,4.84271242816e-05,0.323007
-0.0251533,0.0626343,0.00392305553649,0.00268842
-0.0407044,0.0247913,0.00061460855569,0.0175139
-0.0372746,0.0343175,0.00117769080625,0.00909988
0.010374,0.0300084,0.00090050407056,0.0118564
