BETA_2,SE_2,var_2,MAF_2
-0.00753215,0.0147931,0.00021883580761,0.0635991
0.165783,0.0646627,0.00418126477129,0.00313484
0.0398518,0.0338478,0.00114567356484,0.0114173
0.038454,0.00764489,5.84443431121e-05,0.335636
-0.00818817,0.0147648,0.00021799931904,0.063797
-0.00930112,0.0149158,0.00022248108964,0.0624634
-0.00402102,0.0141992,0.00020161728064,0.0695872
0.0241499,0.0379692,0.00144166014864,0.00920558
0.0467459,0.0082383,6.786958689e-05,0.261088
0.0623395,0.0142831,0.00020400694561,0.0692409
0.0473901,0.00820625,6.73425390625e-05,0.264992
-0.0823542,0.0611597,0.00374050890409,0.00358224
0.0787337,0.0965038,0.00931298341444,0.00145434
0.0469744,0.00824221,6.79340256841e-05,0.260982
0.0192081,0.0126876,0.00016097519376,0.0889735
-0.0662204,0.0513301,0.00263477916601,0.00495019
0.0241737,0.03797,0.0014417209,0.00920614
-0.0885853,0.0607283,0.00368792642089,0.00361156
0.102915,0.0959174,0.00920014762276,0.00137346
-0.0586894,0.0155088,0.00024052287744,0.0586613
-0.125368,0.0918129,0.00842960860641,0.00154216
0.0451262,0.00836157,6.99158528649e-05,0.249528
-0.134342,0.0908657,0.00825657543649,0.00157344
-0.0106837,0.0415116,0.00172321293456,0.00779144
0.0241186,0.0379713,0.00144181962369,0.00920558
0.0360051,0.0305638,0.00093414587044,0.0141689
0.024114,0.0379702,0.00144173608804,0.00920472
0.0369455,0.00781263,6.10371875169e-05,0.312067
-0.00969829,0.0149814,0.00022444234596,0.0621136
0.0921643,0.0627696,0.00394002268416,0.0033179
0.024114,0.0379702,0.00144173608804,0.00920472
0.0221842,0.011707,0.000137053849,0.107417
-0.0189643,0.0407293,0.00165887587849,0.00806227
0.0297248,0.0154361,0.00023827318321,0.0934819
-0.0399328,0.130331,0.016986169561,0.000742184
-0.198525,0.13957,0.0194797849,0.000649652
0.0450759,0.00834986,6.97201620196e-05,0.249792
0.045616,0.00834973,6.97179910729e-05,0.249807
-0.00673082,0.0657151,0.00431847436801,0.00302731
-0.0230028,0.0666039,0.00443607949521,0.00296187
-0.0109278,0.0149933,0.00022479904489,0.0620345
0.250271,0.101263,0.010254195169,0.00131201
0.0228016,0.0117111,0.00013714986321,0.107363
-0.0276024,0.057278,0.003280769284,0.00405212
-0.00129319,0.0168551,0.00028409439601,0.050181
0.0839124,0.0449063,0.00201657577969,0.00649859
0.0177673,0.0101806,0.00010364461636,0.150181
-0.0148875,0.0445253,0.00198250234009,0.00666584
0.0394117,0.0194174,0.00037703542276,0.035995
0.0449825,0.00838591,7.03234865281e-05,0.252119
0.0447877,0.00838527,7.03127529729e-05,0.252182
0.125568,0.0512513,0.00262669575169,0.00508716
0.0260807,0.137892,0.019014203664,0.000741679
0.0363541,0.00774673,6.00118256929e-05,0.323007
0.0598989,0.0697493,0.00486496485049,0.00268842
0.0413187,0.0276026,0.00076190352676,0.0175139
0.0302461,0.0382029,0.00145946156841,0.00909988
0.0341421,0.0334151,0.00111656890801,0.0118564
0.0560714,0.0329471,0.00108551139841,0.0121488
-0.126458,0.0899438,0.00808988715844,0.00158902
0.0408676,0.00727327,5.29004564929e-05,0.475287
0.00375109,0.0404222,0.00163395425284,0.00819215
-0.050884,0.076478,0.005848884484,0.00219332
