BETA_2,SE_2,var_2,MAF_2
0.0227658,0.0142528,0.00020314230784,0.0635991
-0.0382198,0.0623181,0.00388354558761,0.00313484
0.00876107,0.0326119,0.00106353602161,0.0114173
-0.00990248,0.00736886,5.43000976996e-05,0.335636
0.0220123,0.0142257,0.00020237054049,0.063797
0.026344,0.0143678,0.00020643367684,0.0624634
0.0211131,0.0136773,0.00018706853529,0.0695872
-0.0207931,0.0365864,0.00133856466496,0.00920558
-0.0179003,0.00794328,6.30956971584e-05,0.261088
-0.00937964,0.0137614,0.00018937612996,0.0692409
-0.0177306,0.00791101,6.25840792201e-05,0.264992
-0.0160645,0.058917,0.003471212889,0.00358224
0.0308689,0.0929558,0.00864078075364,0.00145434
-0.0177401,0.00794711,6.31565573521e-05,0.260982
-0.0160638,0.0122249,0.00014944818001,0.0889735
0.0414152,0.0494657,0.00244685547649,0.00495019
-0.0207871,0.0365875,0.00133864515625,0.00920614
-0.021043,0.0585092,0.00342332648464,0.00361156
-0.0345952,0.0923808,0.00853421220864,0.00137346
0.0257179,0.0149126,0.00022238563876,0.0586613
0.0761555,0.0884646,0.00782598545316,0.00154216
-0.0201924,0.00806435,6.50337409225e-05,0.249528
0.109691,0.0875291,0.00766134334681,0.00157344
0.00917233,0.0400139,0.00160111219321,0.00779144
-0.0207754,0.0365865,0.00133857198225,0.00920558
-0.014235,0.0294519,0.00086741441361,0.0141689
-0.0207593,0.0365851,0.00133846954201,0.00920472
-0.0113058,0.00752807,5.66718379249e-05,0.312067
0.0255749,0.0144285,0.00020818161225,0.0621136
0.0175266,0.0604715,0.00365680231225,0.0033179
-0.0207593,0.0365851,0.00133846954201,0.00920472
-0.0118794,0.0112788,0.00012721132944,0.107417
-0.051673,0.0392432,0.00154002874624,0.00806227
-0.0168282,0.014864,0.000220938496,0.0934819
0.0434618,0.125649,0.015787671201,0.000742184
0.0220585,0.134546,0.018102626116,0.000649652
-0.0199045,0.00804831,6.47752938561e-05,0.249792
-0.0198298,0.00804828,6.47748109584e-05,0.249807
0.00671397,0.0633087,0.00400799149569,0.00302731
-0.00595884,0.0641834,0.00411950883556,0.00296187
0.0258103,0.0144401,0.00020851648801,0.0620345
-0.128913,0.09759,0.0095238081,0.00131201
-0.0119457,0.0112837,0.00012732188569,0.107363
-0.0713175,0.055236,0.003051015696,0.00405212
0.0105471,0.0162378,0.00026366614884,0.050181
-0.00377282,0.043274,0.001872639076,0.00649859
-0.00502786,0.00980377,9.61139062129e-05,0.150181
