BETA_2,SE_2,var_2,MAF_2
-0.016936,0.0140259,0.00019672587081,0.0635991
0.0550506,0.061317,0.003759774489,0.00313484
0.0191415,0.0320855,0.00102947931025,0.0114173
0.0193875,0.00725016,5.25648200256e-05,0.335636
-0.0164015,0.013998,0.000195944004,0.063797
-0.0181606,0.0141412,0.00019997353744,0.0624634
-0.00972248,0.0134612,0.00018120390544,0.0695872
0.0272272,0.0359967,0.00129576241089,0.00920558
0.0261961,0.00781545,6.10812587025e-05,0.261088
0.0320383,0.0135451,0.00018346973401,0.0692409
0.0275029,0.00778298,6.05747776804e-05,0.264992
-0.0925619,0.0579758,0.00336119338564,0.00358224
-0.0415543,0.0914852,0.00836954181904,0.00145434
0.0264841,0.00781716,6.11079904656e-05,0.260982
0.00862909,0.0120293,0.00014470405849,0.0889735
-0.0259754,0.048669,0.002368671561,0.00495019
0.0272283,0.0359978,0.00129584160484,0.00920614
-0.0897948,0.0575743,0.00331480002049,0.00361156
0.15068,0.0909331,0.00826882867561,0.00137346
-0.0550656,0.0146893,0.00021577553449,0.0586613
-0.0255442,0.0870485,0.00757744135225,0.00154216
0.0259814,0.00793112,6.29026644544e-05,0.249528
-0.0328398,0.0861497,0.00742177081009,0.00157344
0.0105765,0.0393686,0.00154988666596,0.00779144
0.0271609,0.0359999,0.00129599280001,0.00920558
0.00934167,0.0289804,0.00083986358416,0.0141689
0.027131,0.0359989,0.00129592080121,0.00920472
0.0175831,0.00740824,5.48820198976e-05,0.312067
-0.0181466,0.0142029,0.00020172236841,0.0621136
0.100837,0.059504,0.003540726016,0.0033179
0.027131,0.0359989,0.00129592080121,0.00920472
0.0105669,0.0110952,0.00012310346304,0.107417
-0.0149494,0.0386129,0.00149095604641,0.00806227
0.0275657,0.0146564,0.00021481006096,0.0934819
0.103459,0.123609,0.015279184881,0.000742184
-0.21697,0.13231,0.0175059361,0.000649652
0.025845,0.00791877,6.27069183129e-05,0.249792
0.026414,0.00791867,6.27053345689e-05,0.249807
0.0065022,0.0623102,0.00388256102404,0.00302731
0.0207722,0.0631561,0.00398869296721,0.00296187
-0.0178074,0.0142152,0.00020207191104,0.0620345
0.128103,0.0959876,0.00921361935376,0.00131201
0.0107401,0.0110987,0.00012318114169,0.107363
-0.00777295,0.054275,0.002945775625,0.00405212
-0.0100973,0.0159901,0.00025568329801,0.050181
0.0719747,0.0425739,0.00181253696121,0.00649859
0.0137299,0.00964782,9.30804307524e-05,0.150181
0.0237888,0.0422216,0.00178266350656,0.00666584
0.0369648,0.0184105,0.00033894651025,0.035995
0.0246994,0.00795532,6.32871163024e-05,0.252119
0.0245764,0.00795421,6.32694567241e-05,0.252182
0.0654221,0.0485939,0.00236136711721,0.00508716
0.0017894,0.130779,0.017103146841,0.000741679
0.0183034,0.00734417,5.39368329889e-05,0.323007
