BETA_1,SE_1,var_1,MAF_1
0.125095759231916,0.414771140180699,0.172035098726797,0.001851
-0.0146666539347526,0.15652118501721,0.0244988813591917,0.011137
-0.341508940074968,0.441036579203777,0.194513264195769,0.001804
0.0201664526448655,0.0369882331640671,0.00136812939259939,0.718984
0.0653737555920289,0.364745710634603,0.133039433426342,0.002431
-0.0146666539347526,0.15652118501721,0.0244988813591917,0.011137
0.403376016151032,0.473200518137874,0.223918730365952,0.00146
0.125095759231916,0.414771140180699,0.172035098726797,0.001851
-0.220503042440749,0.174456360213289,0.0304350216188688,0.009342
-0.178212206967934,0.312616804385295,0.0977292663840738,0.003507
0.00021835291612493,0.0442713141945311,0.00195994926051089,0.171185
0.0432677872510386,0.0431769149872413,0.00186424598781546,0.184648
-0.00573438600861688,0.0352071459347838,0.00123954312487316,0.347617
0.0161348612444157,0.0367481876126696,0.00135042929281596,0.708508
-0.167440448825695,0.151232677631151,0.0228713227834876,0.011967
-0.000557849078723299,0.0442659761392861,0.00195947664356385,0.171274
0.125095759231916,0.414771140180699,0.172035098726797,0.001851
-0.423985226031322,0.290300598804561,0.0842744376662867,0.00399
-0.000557849078723299,0.0442659761392861,0.00195947664356385,0.171274
-0.749025472858327,0.384000805654864,0.147456618743585,0.002233
-0.306264946295826,0.528021738772454,0.278806956616286,0.00112
0.0702888411194741,0.219807999128644,0.048315556480938,0.00572
-0.149754997586425,0.541745580351651,0.293488273830547,0.00117
-0.343438887180816,0.372798559306519,0.138978765821016,0.00228
-0.000557849078723299,0.0442659761392861,0.00195947664356385,0.171274
0.100291555718229,0.0512207595498583,0.0026235662088644,0.121833
0.31345999498218,0.301721902668423,0.0910361065498533,0.00365
-0.00629459829926681,0.0352046198982971,0.00123936526218358,0.347529
-0.00629459829926681,0.0352046198982971,0.00123936526218358,0.347529
-0.0926937823326572,0.065973440951104,0.00435249491092881,0.068731
-0.223224647374037,0.184935768507387,0.0342012384734178,0.008235
0.166536363674221,0.231502326637882,0.0535933272387526,0.005198
-0.475948735951465,0.273098659286979,0.0745828777043454,0.004378
-0.0590119898308036,0.232300684419035,0.0539636079815521,0.005155
0.0480026154789916,0.292190113512048,0.0853750624341835,0.003747
0.104987522715534,0.0865272087845644,0.0074869578600476,0.039075
-0.00629459829926681,0.0352046198982971,0.00123936526218358,0.347529
0.0185726751902194,0.371099805555911,0.137715065683635,0.004643
0.694529772182498,0.436756966279158,0.190756647593374,0.001703
-0.163963272257634,0.159121891414708,0.0253197763273941,0.010959
0.041927317843535,0.0431880327667082,0.00186520617425826,0.184558
0.0403486639882005,0.0430289037334686,0.00185148655650411,0.186364
-0.186481137804393,0.135224872241747,0.0182857660727968,0.015815
-0.104358907376525,0.12126473221891,0.0147051352801239,0.019511
0.0163455785947151,0.0333836374149511,0.00111446724705292,0.536088
0.0170679749974814,0.0333874415756174,0.00111472125496527,0.535383
0.333997626780304,0.465430610326733,0.216625653029115,0.001509
-0.480800839676077,0.464481255981623,0.215742837158266,0.001509
0.041927317843535,0.0431880327667082,0.00186520617425826,0.184558
-0.00164927710325437,0.0442929715144753,0.00196186732558212,0.17114
-0.00800088524307205,0.035178434500504,0.00123752225390625,0.349284
-0.00736984311204239,0.0351844757383533,0.00123794733298277,0.349371
0.0156475997531983,0.0367468793482432,0.00135033314183434,0.708551
0.236147087085122,0.17295434794101,0.0299132064717,0.009153
0.0165476006464384,0.0333837707404965,0.00111447614885403,0.536131
-0.0792088581745306,0.329132200625654,0.108328005488686,0.003063
0.0887950565728277,0.168898998247903,0.0285268716091451,0.009906
-0.000843178283898151,0.0442896260348151,0.00196157097430377,0.171185
-0.00506569197354491,0.0352083237257484,0.0012396260595771,0.346869
-0.815244058879215,0.499745252549601,0.249745317445864,0.001362
-0.00738758281180512,0.0351854551156784,0.00123801625169742,0.348104
-0.113749230512179,0.0979808535443651,0.00960024766128232,0.029457
0.0138257865210799,0.0333710011792587,0.00111362371970609,0.535515
0.0138257865210799,0.0333710011792587,0.00111362371970609,0.535515
-0.0858854613890661,0.0772938872709773,0.00597434500945855,0.048782
-0.029177679057085,0.155780580499443,0.0242675892607434,0.011977
0.000248462749059021,0.0449530260619898,0.00202077455212993,0.166029
1.73646249580477e-06,0.0443185346492931,0.00196413251346059,0.171097
0.0389740603301381,0.0430334208980307,0.00185187531418707,0.185658
0.125095759231916,0.414771140180699,0.172035098726797,0.001851
-0.0370867178383608,0.0681736394858623,0.00464764512074832,0.935206
0.0388560404601512,0.0432085630499593,0.00186697992084231,0.183853
0.0384280717116555,0.0432069257305056,0.00186683843108143,0.183897
-0.148004664649486,0.460087111614087,0.211680150273393,0.001606
0.263798984511085,0.490381517612967,0.240474032816397,0.001265
0.125095759231916,0.414771140180699,0.172035098726797,0.001851
0.125095759231916,0.414771140180699,0.172035098726797,0.001851
0.15624446185949,0.303201041247801,0.0919308714137507,0.003505
0.0480561092579654,0.0893849182020462,0.00798966360198649,0.035997
-0.354400533893146,0.292699632233243,0.0856730747094757,0.996152
-0.0121675575695785,0.033833302235191,0.00114469234013778,0.521262
0.125095759231916,0.414771140180699,0.172035098726797,0.001851
1.73646249580477e-06,0.0443185346492931,0.00196413251346059,0.171097
0.0421990336481167,0.0431810103485017,0.00186459965471741,0.184205
-0.000532414477700434,0.044933437137191,0.0020190137729619,0.166071
-0.123159688044113,0.254990733172634,0.0650202740039174,0.004187
-0.264484109310132,0.51999950970213,0.270399490090456,0.001265
0.124908162754357,0.194798515627029,0.0379464616904939,0.007521
0.328300143171811,0.300897673958792,0.0905394101938115,0.003801
-0.00256005171210268,0.184980712073122,0.0342178638390793,0.007783
-0.054118251334705,0.130166174454842,0.0169432329722084,0.017256
0.0139619807983901,0.0367031112250953,0.00134711837360172,0.707494
-0.580011026463237,0.509307187078865,0.259393810810186,0.001217
0.672498635640364,0.477952975444169,0.228439046735934,0.001511
-0.010250872569983,0.0351681585631042,0.00123679937671964,0.349063
-0.0941304569480835,0.0659381418083325,0.00434783854513577,0.068817
-0.00547899320204822,0.0442861344113872,0.00196126170110345,0.17198
-0.0923605196609642,0.0659745107487466,0.00435263606853648,0.06873
0.125095759231916,0.414771140180699,0.172035098726797,0.001851
-0.0470790304272873,0.153844187613533,0.0236680340624679,0.012143
0.10383740398199,0.539591011906524,0.291158460130307,0.001171
0.949576458372147,0.417252670688988,0.174099791197093,0.001798
0.125095759231916,0.414771140180699,0.172035098726797,0.001851
-0.156868476038078,0.494237286450482,0.244270495317936,0.001314
-0.363888751120734,0.51446162173033,0.264670760233401,0.001168
0.0393000001990504,0.0431970372771438,0.00186598402952295,0.183986
0.173425678048847,0.238733922728694,0.05699388586143,0.004616
0.0523798902670256,0.157802733928086,0.0249017028351783,0.011755
0.00796974964679163,0.126303061973075,0.0159524634637744,0.018175
0.0954766389543898,0.0515128424024318,0.00265357293237778,0.119987
-0.0819268088623353,0.155669724118873,0.024233063007246,0.011934
-0.122171706098072,0.217198967881529,0.0471753916488015,0.005949
0.755682351279141,0.356037492308263,0.126762695929156,0.002684
-0.00139776543016092,0.0443004058934211,0.00196252596232186,0.171362
0.0139515546565359,0.0367623114868038,0.00135146754585279,0.70873
0.166326048570425,0.245722913124511,0.060379750034396,0.005547
0.00635785426578856,0.0332451604116502,0.00110524069079635,0.518817
0.113038259878485,0.0933190224495007,0.00870843995093042,0.033661
0.108519320434771,0.0936670692948064,0.00877351987027806,0.033307
0.0280731658975255,0.0405517293635016,0.00164444275437068,0.217313
-0.0789708055840797,0.216085055616922,0.0466927512609683,0.005942
-0.0509017680746458,0.106205124732739,0.0112795285194967,0.025879
