BETA_2,SE_2,var_2,MAF_2
-0.0440632,0.0174379,0.00030408035641,0.948433
-0.0211043,0.0103912,0.00010797703744,0.166963
0.0140302,0.0115731,0.00013393664361,0.127449
-0.0253887,0.0377054,0.00142169718916,0.0105967
-0.0548468,0.0517067,0.00267358282489,0.00552555
0.124644,0.0739319,0.00546592583761,0.0027407
-0.0212885,0.0120545,0.00014531097025,0.11757
0.0139991,0.0115796,0.00013408713616,0.12734
0.0340793,0.09156,0.0083832336,0.00179156
-0.0356993,0.119293,0.014230819849,0.00105094
0.0148162,0.0115703,0.00013387184209,0.127508
-0.0220445,0.0105827,0.00011199353929,0.159935
-0.0588363,0.0690357,0.00476592787449,0.00314193
-0.0176266,0.0834959,0.00697156531681,0.00213365
0.00602994,0.0295709,0.00087443812681,0.017348
-0.061624,0.0457272,0.00209097681984,0.0071497
-0.000229423,0.0200311,0.00040124496721,0.03805
0.0147389,0.0115616,0.00013367059456,0.12775
0.0141597,0.0115702,0.00013386952804,0.127562
0.0132703,0.0115359,0.00013307698881,0.128261
0.0142276,0.0115574,0.00013357349476,0.127793
-0.00784031,0.0100376,0.00010075341376,0.18472
-0.0264909,0.0143015,0.00020453290225,0.0791546
0.0150519,0.011576,0.000134003776,0.12745
0.0140036,0.0115407,0.00013318775649,0.128199
-0.0432727,0.0174417,0.00030421289889,0.948461
0.0202561,0.00778663,6.06316067569e-05,0.469833
0.0792425,0.0518011,0.00268335396121,0.00556762
-0.0734928,0.031527,0.000993951729,0.0152797
-0.0204318,0.0103704,0.00010754519616,0.168282
0.0196536,0.00782809,6.12789930481e-05,0.465377
-0.00994413,0.0104181,0.00010853680761,0.167663
-0.00750275,0.0100366,0.00010073333956,0.184687
-0.0439533,0.0174459,0.00030435942681,0.948491
0.014465,0.0116233,0.00013510110289,0.126358
-0.0212722,0.0120558,0.00014534231364,0.1176
0.0257706,0.0685341,0.00469692286281,0.00318917
0.0138319,0.0116273,0.00013519410529,0.126354
0.0135501,0.0116363,0.00013540347769,0.126352
0.0457057,0.0268959,0.00072338943681,0.0210251
-0.0160894,0.0149057,0.00022217989249,0.927427
0.0413979,0.142437,0.020288298969,0.000725801
0.323151,0.16058,0.0257859364,0.000571782
0.0178164,0.0204476,0.00041810434576,0.0371134
0.0144735,0.00780159,6.08648065281e-05,0.458821
-0.0181486,0.00824008,6.78989184064e-05,0.337865
0.00530801,0.0135646,0.00018399837316,0.0888197
0.0483928,0.0267535,0.00071574976225,0.021251
-0.0121396,0.0107379,0.00011530249641,0.154844
0.0141856,0.00779947,6.08317322809e-05,0.457944
0.0140022,0.00780171,6.08666789241e-05,0.458342
0.0452303,0.0397383,0.00157913248689,0.00953678
0.00710727,0.0134924,0.00018204485776,0.0896463
-0.00569226,0.00978166,9.56808723556e-05,0.19407
-0.0645326,0.105395,0.011108106025,0.00132753
-0.0140962,0.00800818,6.41309469124e-05,0.376749
-0.0169847,0.00780178,6.08677711684e-05,0.549071
