BETA_1,SE_1,var_1,MAF_1
-0.0137532448526347,0.20764014645516,0.0431144304199203,0.0076
-0.027084319508583,0.0461966704059248,0.00213413235659365,0.156247
0.00772521383673836,0.112421717576744,0.0126386425829052,0.022902
0.0385478948419305,0.0898537272959744,0.00807369230897934,0.036593
0.137439232702596,0.11705834566343,0.0137026562894591,0.02419
0.0256826383366088,0.0515076671503724,0.00265303977527355,0.120907
-0.0214999561062401,0.0384723569283076,0.0014801222476191,0.747071
-0.0270358027829908,0.0462347033925278,0.00213764779779502,0.155761
-0.0134218494717122,0.0408029247931906,0.00166487867167877,0.217805
-0.0214999561062401,0.0384723569283076,0.0014801222476191,0.747071
-0.0214999561062401,0.0384723569283076,0.0014801222476191,0.747071
-0.0209093941523432,0.0384728669963137,0.00148016149491604,0.747159
-0.0198180677991355,0.0384901080780084,0.00148148841985677,0.747202
-0.581802721251463,0.328220574318804,0.107728745406166,0.003118
-0.0203133632258161,0.0405589682787008,0.00164502990783266,0.221417
-0.0214999561062401,0.0384723569283076,0.0014801222476191,0.747071
-0.021802433484761,0.0384798673808878,0.00148070019365071,0.747115
-0.0201110164599208,0.0384889035921454,0.00148139569972546,0.747246
-0.0201110164599208,0.0384889035921454,0.00148139569972546,0.747246
-0.0201110164599208,0.0384889035921454,0.00148139569972546,0.747246
-0.0225039569072774,0.0384794066573221,0.00148066473669956,0.747071
-0.0225039569072774,0.0384794066573221,0.00148066473669956,0.747071
-0.0222540224092886,0.0384803336234581,0.00148073607577264,0.747027
-0.0300542395572014,0.0383473022147644,0.00147051558715047,0.743745
-0.0244689044814862,0.0384669062083374,0.00147970287324103,0.746761
-0.021802433484761,0.0384798673808878,0.00148070019365071,0.747115
-0.021802433484761,0.0384798673808878,0.00148070019365071,0.747115
-0.021802433484761,0.0384798673808878,0.00148070019365071,0.747115
-0.0228372545493316,0.0384702237603377,0.00147995811617045,0.747071
0.595924040807531,0.448151845245091,0.20084007639658,0.001606
-0.00891160473793166,0.0336941997492094,0.00113529909673962,0.528561
-0.0237703585724326,0.0384124137125974,0.00147551352722774,0.746409
-0.0299064595155891,0.0462079248702243,0.00213517232081229,0.155806
-0.0512004313068749,0.40849381125869,0.16686719383665,0.001895
-0.0237703585724326,0.0384124137125974,0.00147551352722774,0.746409
-0.0237703585724326,0.0384124137125974,0.00147551352722774,0.746409
-0.151073541888286,0.243988702295862,0.0595304868480188,0.005554
0.0460813034883913,0.172568062278033,0.0297797361183951,0.010053
-0.0235830925628843,0.0384122241220734,0.0014754989620044,0.746365
0.580833380759842,0.530827299832179,0.281777622247122,0.00117
-0.0162123283989164,0.0412576382433214,0.00170219271341678,0.206
-0.0222666282428129,0.038394735920811,0.00147415574642881,0.746144
0.0167967522637863,0.0515950740042134,0.00266205166150026,0.120382
-0.513940645386612,0.3222106617871,0.103819710569281,0.003215
-0.0137507956392953,0.0408003555974042,0.00166466901687463,0.217805
-0.0236094901060258,0.038396154084552,0.00147426464848466,0.7461
-0.030320226596396,0.0462200213272569,0.00213629037149208,0.155539
-0.0332783479835525,0.0462145920190026,0.00213578851548286,0.155671
0.0023619080497646,0.0338722956853785,0.00114733241499771,0.584665
0.166903605203641,0.209372667680316,0.043836913971572,0.0063
0.0995332088307075,0.0786639647344926,0.00618801934774949,0.048392
0.112771211179987,0.153766685324888,0.0236441935158031,0.013675
-0.599701042771028,0.324663805627034,0.105406586684229,0.003165
-0.143871866297632,0.135508504938202,0.0183625549105867,0.018311
0.00376915913985576,0.0660504818320258,0.00436266615024277,0.186524
-0.243941573721458,0.111165121288356,0.0123576841910549,0.027998
-0.00110598348282098,0.0592667256137278,0.0035125447649729,0.087156
-0.30150396917597,0.201308420716593,0.0405250802514088,0.008468
0.0238262463970322,0.0615193059529294,0.00378462500493013,0.081137
-0.0537470730364313,0.084123085841267,0.00707669357145718,0.048697
0.00663914537147607,0.0405536238926241,0.00164459641082441,0.220679
0.026573763269397,0.0615032045563363,0.00378264417069855,0.081227
-0.162909036863179,0.262125425440228,0.0687097386622205,0.004777
0.0108112777472142,0.0405266218251026,0.00164240707655488,0.220853
-0.402634372853115,0.241191303269643,0.0581732447729089,0.005851
0.038978209369269,0.062144955617824,0.00386199550874132,0.079298
-0.0833868621324187,0.0948780543330207,0.00900184519401963,0.032359
0.034955680726594,0.0622027679339029,0.00386918433863898,0.079033
0.261635445313511,0.566755131191515,0.321211378731911,0.00112
-0.0201856214444062,0.0415257903431972,0.00172439126362717,0.202608
-0.0818211090184722,0.094912242608948,0.0090083337970598,0.03236
0.0287805121160018,0.0449018543416541,0.00201617652331912,0.832726
0.012524658256599,0.0373240028869772,0.00139308119150708,0.269307
0.0159150446885654,0.0404367785602917,0.00163513306033407,0.779532
0.00520084492901308,0.0337290176705296,0.0011376466330189,0.416164
-0.125870605173888,0.0906814153119656,0.00822311908298119,0.035619
-0.102404852712601,0.0902727952091485,0.00814917755487286,0.03597
-0.102404852712601,0.0902727952091485,0.00814917755487286,0.03597
0.0235089042610758,0.0574036728007651,0.0032951816510173,0.094604
0.0234735826254459,0.0400783617438503,0.00160627508007092,0.228953
-0.248946088914805,0.234635045845285,0.055053604738819,0.005194
-0.125870605173888,0.0906814153119656,0.00822311908298119,0.035619
0.0255605270088705,0.057387377032968,0.00329331104272402,0.094692
-0.00974434066877426,0.0336812367458515,0.0011344257087301,0.549341
-0.513025239601315,0.322304652499425,0.103880289022775,0.003215
-0.00352572771971188,0.0336800765376844,0.00113434755558428,0.42514
-0.530419206591068,0.339412416947526,0.115200788778161,0.002923
0.00976543400724566,0.0409827766373298,0.00167958798090527,0.78736
0.0256437860712898,0.0574218346123857,0.00329726709025218,0.09456
-0.00314931837785143,0.033669017651618,0.00113360274962496,0.425538
-0.131516803514391,0.0907449719551167,0.00823464993513492,0.035576
0.0102632259408137,0.0409731613552436,0.00167879995144283,0.787271
-0.132557956921461,0.0907068465326826,0.00822773200790363,0.03562
-0.132557956921461,0.0907068465326826,0.00822773200790363,0.03562
-0.00160952494548223,0.0379904710908389,0.00144327589370387,0.26598
0.0184648864967047,0.0348720162606318,0.00121605751808177,0.358559
-0.132557956921461,0.0907068465326826,0.00822773200790363,0.03562
-0.132557956921461,0.0907068465326826,0.00822773200790363,0.03562
-0.132557956921461,0.0907068465326826,0.00822773200790363,0.03562
-0.0924840269514561,0.0949096199720932,0.00900783596324715,0.032361
-0.00537470262234601,0.0336774060427828,0.00113416767777046,0.425756
